#{"t_start": 1790172179.146064, "env_id": "None"}
r,l,t
75.7007,500,130.672144
210.66673,500,130.672144
76.35321,500,130.672144
214.80858,500,130.672144
188.2984,500,130.672144
185.80814,500,130.672144
54.77968,500,130.672144
192.03577,500,130.672144
183.89014,500,130.672144
225.63397,500,146.933829
180.67986,500,146.933829
217.03601,500,146.933829
166.94376,500,146.933829
221.25941,500,146.933829
178.93861,500,146.933829
212.16287,500,146.933829
163.28735,500,146.933829
192.38348,500,146.933829
176.32722,500,146.933829
198.25928,500,146.933829
162.88507,500,146.934332
218.55682,500,146.934332
180.84818,500,146.934332
224.61165,500,146.934332
156.63945,500,146.934332
225.6921,500,163.107066
181.70186,500,163.107066
230.22926,500,163.107066
190.72607,500,163.107066
193.14151,500,163.107066
123.5257,500,163.107066
233.14372,500,163.107066
178.37726,500,163.107066
188.30855,500,163.107066
167.43158,500,163.107066
221.98787,500,163.107566
172.84062,500,163.107566
228.16714,500,163.107566
176.66164,500,163.107566
235.44878,500,163.107566
193.00058,500,163.107566
-67.19042,500,178.808343
56.122345,500,178.808343
196.86024,500,178.808343
192.84122,500,178.808343
166.82887,500,178.808343
157.76985,500,178.808343
189.97253,500,178.808343
216.41603,500,178.808343
